0,1,2,PERSON_INJURY
-1.9393722359981835,38.83552456537635,-20.356296676698545,Injured
-1.943184084444031,30.81864057297019,-20.254241032569475,Injured
-1.942993716680874,26.811651347037024,-21.221415778533995,Injured
-1.9472736735283434,18.811444382823144,-21.15775037146683,Injured
-1.934918448347548,39.81526928191749,-22.359983349841194,Killed
-1.9341498536264896,39.79448311263067,-22.33871475495639,Injured
-1.950131893536924,7.794969704386619,-22.059959192508018,Injured
-1.9376702837280748,32.79259298992103,-22.27560908393323,Injured
-1.949691632606393,8.792273500747095,-22.066538804923223,Injured
-1.9526460395856067,2.793931300636406,-22.01428917434747,Injured
-1.9473582454192484,12.795415096806847,-22.104045338792552,Injured
-1.9344485987812394,39.80297383703035,-22.334286305638702,Injured
-2.985685396053879,27.987600428636,-0.23851720199909401,Injured
-2.9793658476324363,40.98509949588797,-0.35247524953890114,Injured
-2.9855715818639323,28.994366681142253,-0.24088472426500582,Injured
-2.973349618247958,53.992083308015715,-0.4583245329184185,Injured
-2.9803422686655465,38.98632056508763,-0.3322337330941802,Injured
-2.9842562348998376,26.978491731842574,-1.2296396481291987,Injured
-2.9863609117467322,22.97695879753528,-1.1919509838540419,Injured
-2.9881244717386135,19.98569189094504,-1.161390639775225,Injured
-2.984702551524723,26.984964187526632,-1.2231469947058016,Injured
-2.980552333566555,29.96996725249149,-2.25574134352233,Injured
-2.9834040526441874,24.977531020804868,-2.205774503412345,Injured
-2.9643407429789947,63.97402956926395,-2.545557653986298,Injured
-2.9834647010316107,23.970744938720188,-2.2039966092647205,Injured
-2.97998499316118,30.96976145019346,-2.264369635854084,Injured
-2.977202537697139,36.96772333408579,-2.315130930781199,Injured
-2.975859552976387,39.978538365862356,-2.338351260508322,Injured
-2.9942176579069137,1.97066199852395,-2.0096444596044813,Injured
-2.9925929483391207,5.968097446567816,-2.043469076498587,Injured
-2.9767934900812056,38.97502098413613,-2.3271042236794663,Injured
-2.9947502892342706,0.9706922736208642,-2.003624011131092,Injured
-2.978563225482697,33.96909002738249,-2.288399060078418,Injured
-2.9835448194545475,23.97000717307932,-2.203982696579618,Injured
-2.979239079129082,24.959872223090848,-4.205441646044452,Injured
-2.981411432864366,19.950772148741834,-4.166302547738391,Injured
-2.9808206324370445,20.95314700947165,-4.177144429239283,Injured
-2.976395194853298,29.952789405689817,-4.253793217892447,Injured
-2.9787499662111756,20.94439227275801,-5.177044841326658,Injured
-2.9702179548344576,34.941353522840245,-6.292550986311517,Injured
-2.9657444994235886,34.916751915452764,-8.299268685366059,Injured
-2.968441301445665,29.925360038034338,-8.252975595086792,Injured
-2.9709410062609525,20.931933437602076,-9.203807909368551,Injured
-2.964519236279703,28.89842733157793,-10.248479847303653,Injured
-2.9687874168649486,20.908021012591448,-10.172699734740275,Injured
-2.9529721484988354,44.90423470029875,-12.41020670788047,Injured
-2.9473876559320713,55.90087545216151,-12.502255493131612,Injured
-2.9579515500599447,33.8813215974135,-12.292153215634222,Injured
-2.9501190714546843,50.904742099468066,-12.459893894556542,Injured
-2.9568123964238735,31.872821897627517,-13.270303800164376,Injured
-2.9531550124786277,39.88079390991196,-13.335138933244114,Injured
-2.963141310248575,18.874317796396646,-13.159360955400842,Injured
-2.9435234266546004,59.878721920003564,-13.509700952391874,Injured
-2.9503361816815104,45.897110287967855,-13.423887308718653,Injured
-2.9617315709629013,17.87850782190875,-14.15821144098848,Injured
-2.95946939760038,22.8911931590172,-14.221896185679853,Injured
-2.9420232186779387,58.86848970617542,-14.501188523172125,Injured
-2.9432652195555096,51.879116076520404,-15.475951922415666,Injured
-2.958959548183428,19.879569636047602,-15.195023561301086,Injured
-2.9640235492001,8.855807055578437,-15.070560219826234,Injured
-2.937991126191131,62.878001042933334,-15.568027787324858,Injured
-2.9447931913124887,48.8621749172674,-15.411708193547554,Injured
-2.9469669959385234,44.87633358929506,-15.408078075309522,Injured
-2.958512648378914,20.863184522982873,-15.167996265469268,Injured
-2.9595285025664224,18.880275683480946,-15.182670752625828,Injured
-2.9543901176873977,24.85428374057501,-16.206508873625236,Injured
-2.937943238152746,58.866880053947355,-16.530312703956515,Injured
-2.949273072892748,30.848069434816022,-17.258544096790825,Injured
-2.929615146196582,71.85737138564787,-17.64509248683391,Injured
-2.9514034653999976,26.862183992743493,-17.25587009668899,Injured
-2.9502577638567806,29.845468521251334,-17.256091523311525,Injured
-2.9524967941295888,24.863352661431872,-17.237917167620527,Injured
-2.948346685223914,32.86181331367429,-17.305105653860615,Injured
-2.9504515299698704,28.862703379642337,-17.271162758873423,Injured
-2.933702657653701,62.86073336886891,-17.567124655897913,Injured
-2.944680557319411,40.86172971488228,-17.379347355323656,Injured
-2.9541112450223235,16.856541971614014,-18.169039880038003,Injured
-2.947094974402253,30.828352165721782,-18.261294805949213,Injured
-2.9177230891837613,91.83095893659093,-18.786264755090173,Injured
-2.9464356156962697,32.83557129074162,-18.274313750258468,Injured
-2.9514677978313117,23.834875067748026,-18.2112397166585,Injured
-2.9539599296225854,18.837984088595157,-18.162866144311206,Injured
-2.944349023509776,37.341356969948215,-18.346716232635888,Injured
-2.9341359474529445,52.819240689326115,-19.454390821335302,Injured
-2.9554584800830948,9.84835276259057,-19.107965871016066,Injured
-2.9499309192990917,20.832905959557046,-19.180167179477806,Injured
-2.94950767332263,21.84797862401319,-19.21190644522918,Injured
-2.9263235869629787,69.84241660466381,-19.6290203767862,Injured
-2.9505466890848804,19.829865830884597,-19.16477381217746,Injured
-2.9433722709969086,34.84403731074825,-19.32622022840024,Injured
-2.949247665594172,22.827624450728273,-19.187107846475403,Injured
-2.9410198257468703,38.82086626058296,-19.330777422741743,Injured
-2.949387489886732,21.820057725212756,-19.182818147470275,Injured
-2.9457800621424646,29.827902132252195,-19.24807475084894,Injured
-2.9519362805711538,17.828972285525285,-19.150993203104957,Injured
-2.9333128536188875,50.835749758132785,-20.463203649495632,Injured
-2.9531071641523443,10.834502855053957,-20.113443975444333,Injured
-2.9400587924034998,32.8118377336991,-21.275550564451482,Injured
-2.942008654341173,28.812501066086387,-21.239277220166645,Injured
-2.940363441311223,31.801740355085183,-21.269725287515463,Injured
-2.919159040711793,75.80760578871893,-21.648628922678387,Injured
-2.9317069665479063,49.80994811950255,-21.42144854581354,Injured
-2.9425001504653854,27.812241682049244,-21.231997406516264,Injured
-2.9369061298421677,38.80121858905586,-21.330328143287982,Injured
-2.933319418880384,46.80941365050507,-21.395516227987418,Injured
-2.9408093784603007,30.802066236539122,-21.260440890369757,Injured
-2.9464781446199395,19.81091400535696,-21.162457776126885,Injured
-2.9440081261806315,20.802994743489855,-22.165631514790906,Injured
-2.9341547412654103,40.80099432752487,-22.343019169009885,Injured
-2.9353198912505385,38.80018900216073,-22.325211662248392,Injured
-3.9794949476881327,37.47292194353861,-1.313753328770023,Injured
-3.9862284662904384,22.989136321525706,-1.192443308058296,Injured
-3.9755639344577736,36.968602725719514,-3.313872626256624,Injured
-3.975670774220356,27.952542172242783,-5.236237775294044,Injured
-3.9739367010207123,30.94208017656441,-5.266369776121174,Injured
-3.9769592138646526,25.96591727661333,-5.248708189127766,Injured
-3.975704152024737,27.9511435818033,-5.233749349731933,Injured
-3.981174790442287,17.952949648954675,-5.158893729835952,Injured
-3.974651542053245,25.958939320034567,-6.247574493461855,Injured
-3.9706704783202245,33.94330269750897,-6.288401976903684,Injured
-3.9715776955895437,26.92654468124946,-7.231634392934762,Injured
-3.953541703650575,59.91434704741728,-8.519185224329597,Injured
-3.951170174334109,64.91468501116672,-8.560511158168463,Injured
-3.9535463862201476,59.914583086032415,-8.518653197954713,Injured
-3.968970503930372,28.926197172431834,-8.24464964314321,Injured
-3.9794012660820592,3.932901106232954,-9.051729222860494,Killed
-3.972278704057729,17.918005445328117,-9.145773829206847,Injured
-3.9638968804945898,34.91757229273036,-9.294493183563953,Injured
-3.978890233453168,4.932603798688553,-9.062106734552534,Injured
-3.970334994959808,21.93453798146233,-9.217303698897195,Injured
-3.9537490012640233,55.91548398928585,-9.476217976334919,Injured
-3.9704503756378093,20.911344120998887,-9.178941123291567,Injured
-3.9491109369740847,60.90583133154148,-10.520434156927017,Injured
-3.9619536363912373,34.90715502495467,-10.294157312598879,Injured
-3.9537621698097682,51.905558421207964,-10.44542430482609,Injured
-3.952547864074588,49.91298551897781,-11.454905001664352,Injured
-3.941536946494559,71.88787295219441,-11.619176794937733,Injured
-3.9429821954994004,69.89640640336943,-11.606547849935124,Injured
-3.962831293239563,28.898490610190557,-11.24223401918001,Injured
-3.9517504960736844,46.880673649924994,-12.403729166409846,Injured
-3.951140395548962,48.887431107243245,-12.414378320940136,Injured
-3.9430227988790403,64.88956606416244,-12.557276706930555,Injured
-3.95398466178882,42.90436164927973,-12.397216237162743,Injured
-3.9555525391225697,39.90394420362434,-12.366759853160518,Injured
-3.9707463852347864,7.882432002893588,-12.061918932009892,Injured
-3.9709587988554818,7.909404826701816,-12.0950560929407,Injured
-3.9543697948582324,41.888399057598285,-12.357061158872593,Injured
-3.9504975793785913,44.87403443560845,-13.387168915907736,Injured
-3.941806977529904,62.87006495576848,-13.542314277253345,Injured
-3.958197365738429,29.895116788150805,-13.280024004522724,Injured
-3.953393283011372,39.87993020741773,-13.335730706558355,Injured
-3.960688712876782,20.871601602023947,-14.172879513751896,Injured
-3.951339809767931,39.87501758736512,-14.343744840766325,Injured
-3.954626797930033,32.8719470030304,-14.27640621645352,Injured
-3.962211516890925,17.88924532271,-14.17669051974164,Injured
-3.9565659983295465,28.89046974268431,-14.272948005865912,Injured
-3.9679014824210577,5.890554728163276,-14.06996550969952,Injured
-3.960787095053772,19.86467043124393,-14.166246104869462,Injured
-3.952233369717797,37.35009578529265,-14.318255159084412,Injured
-3.940716973100451,56.863948171381764,-15.487292890496324,Injured
-3.9497396954388138,37.85676060465267,-15.324660993302407,Injured
-3.9502564481800406,36.855630888282306,-15.3153918478478,Injured
-3.9512627322329434,34.85477916932288,-15.297956194985188,Injured
-3.9502038859897612,37.8619013470916,-15.320238868548673,Injured
-3.9544571469493595,28.865308431507007,-15.243512443738808,Injured
-3.9532557439472478,31.86451101089521,-15.278190436665465,Injured
-3.9373439994527915,63.86233146876924,-15.54825086774271,Injured
-3.935222124781741,63.853060542249544,-16.545968524212388,Injured
-3.942543707148584,49.86707914061322,-16.453059922675692,Injured
-3.929455868792842,75.85153440716333,-16.64881510301905,Injured
-3.953215386452899,26.857492112140992,-16.22579201571708,Injured
-3.9460389497625883,41.85550342908299,-16.35665106645775,Injured
-3.9477491261029463,34.84665104280037,-17.30087545952292,Injured
-3.9395492312306977,50.845340619100185,-17.43707576381818,Injured
-3.9528216595308523,24.847497755388524,-17.220374675485807,Injured
-3.947325763860289,35.84545357779037,-17.31042850945089,Injured
-3.9478537396532527,33.84704435531982,-17.286934944528006,Injured
-3.9488869490290868,31.86369219105292,-17.303613311466638,Injured
-3.9466908243920735,36.84471247369552,-17.309951166770055,Injured
-3.954602820871509,21.84692248919705,-17.191542388938856,Injured
-3.9399693320341935,46.83792266366385,-18.409939307381848,Injured
-3.9479293050727984,29.839864971627346,-18.25376481020169,Injured
-3.953326414898817,17.83007823062748,-18.151879310851836,Injured
-3.9474320182781772,30.852679427480513,-18.291900589701186,Injured
-3.9312325281690996,63.85207332356552,-18.57911287114694,Injured
-3.9486296977265014,28.836977818598687,-18.251043017402594,Injured
-3.9467054839260727,31.838136338263208,-18.267029137601725,Injured
-3.9376719824746003,49.828506259486026,-18.43063391132577,Injured
-3.9441743316060403,37.85323940320596,-18.351932976431634,Injured
-3.936376078991766,53.85123870508536,-18.490753797460744,Injured
-3.948040687418926,25.82857776108018,-19.228518613102136,Injured
-3.9486679113120835,23.82890042649246,-19.197512592606987,Injured
-3.9317807314293014,58.8407692431302,-19.53145570417906,Injured
-3.9441465460878264,32.82930081187954,-19.27564018127614,Injured
-3.9531377168665296,15.828969748616654,-19.134517411901218,Injured
-3.9295612538491476,58.83311494990747,-20.536313450249782,Injured
-3.9245771706093784,68.81776265967284,-20.5892056697524,Injured
-3.947935139210484,20.821515551206254,-20.171013014318987,Injured
-3.9432670078029153,29.8110483828617,-20.254354784606427,Injured
-3.9452236695326093,25.81400865181853,-20.220908724407323,Injured
-3.931481541885007,54.817991864417685,-20.467374065213498,Injured
-3.932070076826575,52.810814032428254,-20.45608138756899,Injured
-3.930772844790487,55.820130264855585,-20.478001980090855,Injured
-3.9414450468362845,30.810882340946836,-21.26610543452838,Injured
-3.9344145495381886,43.80253694031026,-21.375768741481355,Injured
-3.9341213778708295,40.80183362533251,-22.343345469996752,Injured
-3.9439658789113703,20.803574431361096,-22.169215177511163,Injured
-3.936902850577719,36.801599555874574,-22.32164352950763,Injured
-3.9453600431214353,17.8041938680508,-22.144479186342707,Injured
-3.940200190018075,27.793492021442624,-22.2385448868454,Injured
-3.9272939934634805,54.80120465025972,-22.46677255506334,Injured
-3.936367105480698,31.784342369148067,-23.269655165118103,Injured
-4.978242767033818,43.99409442521024,-0.3756905913048647,Injured
-4.985117979789513,29.995181718929775,-0.2541133144230363,Injured
-4.988149996010766,22.987493299066927,-0.19983027420630467,Injured
-4.9865433844442295,26.99546784960074,-0.22760985432511502,Injured
-4.987265927636247,24.98693309385464,-0.21492203700078708,Injured
-4.987209126639773,26.01320416074035,-0.2516852531351311,Injured
-4.987578443508409,25.995352810399446,-0.2252779230656263,Injured
-4.989961285730869,19.996033377290946,-0.1666354332158063,Injured
-4.9835976329342495,33.01291172007398,-0.31609013418541154,Injured
-4.9733516629241485,31.94531475906216,-5.276739529236076,Injured
-4.972961853434986,33.95052523948938,-5.28671595824075,Injured
-4.963256907559476,44.932931808667774,-7.383501907281655,Injured
-4.968470545963889,29.94506734551801,-8.284837158172506,Injured
-4.963226956825963,39.91795138548425,-8.34461898817445,Injured
-4.95081788197821,61.91384758072696,-9.531585668658026,Injured
-4.9664556829123,29.934964770892883,-9.285787015295634,Injured
-4.969324351328678,23.918170093233414,-9.200395911991398,Injured
-4.95546237841896,47.908918756539435,-10.411468342393155,Injured
-4.961886637621828,34.8969608061629,-10.300496209051877,Injured
-4.951437794861741,47.888384114137324,-12.411398145011956,Injured
-4.957273308675375,35.89182210010663,-12.305060587285508,Injured
-4.954672311509802,41.889788234512864,-12.365210779033783,Injured
-4.95920271951808,32.88910132185255,-12.295080024801013,Injured
-4.960962617632204,23.883026133750857,-13.199915221085606,Injured
-4.9581344094835,29.88248681699242,-13.251976253217974,Injured
-4.953251693359729,39.88167892029213,-13.339082569088413,Injured
-4.957446711146011,31.880592330363317,-13.26710218948408,Injured
-4.958418696213385,29.882195677043327,-13.263061795555096,Injured
-4.949014199945306,44.886043153790396,-14.411303035140252,Injured
-4.954834670847915,31.864357517269738,-14.274128712122025,Injured
-4.958578169729133,24.877200013491624,-14.2148000607594,Injured
-4.958495227205898,24.873595269904225,-14.209113269591445,Injured
-4.9581840034322076,24.865824895595512,-14.213037053332997,Injured
-4.9569451457630285,27.875515603085457,-14.23685735900177,Injured
-4.948873876345649,41.8633517587515,-15.367892008649333,Injured
-4.952426840669072,32.86478955329331,-15.278111729543753,Injured
-4.946836176571172,43.855535155151316,-15.378439465574209,Injured
-4.952667575571882,31.856895808369718,-15.27601230289208,Injured
-4.950181289871016,36.857543034941884,-15.319581904690223,Injured
-4.953715940052174,29.855083393657257,-15.258736462024968,Injured
